0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4.61E-14,2.00E-12,0.573361012,1.25E-14,9.99E-13,0.025446888,0.064881472,0.022956706,0.006507137,0.005671122,0.000135855,0.028643451,0.027221901,0.030276441,0.09589471,1.17E-12,0.08171831,0.000347375,0.036923084,1.45E-05
4.61E-14,2.00E-12,0.573361012,1.25E-14,9.99E-13,0.025446888,0.064881472,0.022956706,0.006507137,0.005671122,0.000135855,0.028643451,0.027221901,0.030276441,0.09589471,1.17E-12,0.08171831,0.000347375,0.036923084,1.45E-05
4.49E-14,1.93E-12,0.573646962,1.19E-14,9.82E-13,0.02581242,0.064774986,0.022640451,0.006475267,0.005737276,0.000135334,0.028641709,0.027223591,0.03026729,0.09587577,1.17E-12,0.08135375,0.000356861,0.037043825,1.45E-05
4.49E-14,1.93E-12,0.573646962,1.19E-14,9.82E-13,0.02581242,0.064774986,0.022640451,0.006475267,0.005737276,0.000135334,0.028641709,0.027223591,0.03026729,0.09587577,1.17E-12,0.08135375,0.000356861,0.037043825,1.45E-05
5.94E-14,2.54E-12,0.576223537,1.63E-14,1.48E-12,0.025952998,0.065451924,0.022273406,0.00581731,0.007158307,0.000125445,0.028500377,0.027164612,0.03007898,0.09446133,1.37E-12,0.078808939,0.00042969,0.037537586,1.56E-05
5.95E-14,2.54E-12,0.576227359,1.63E-14,1.48E-12,0.025953028,0.06545238,0.02227351,0.005814556,0.007155995,0.000125405,0.028500602,0.027164792,0.030079278,0.09446203,1.37E-12,0.078809463,0.000429209,0.037536836,1.56E-05
6.28E-14,2.66E-12,0.576244931,1.68E-14,1.53E-12,0.025964359,0.065454699,0.022274851,0.005894177,0.00706819,0.000126964,0.028495894,0.02714705,0.03009336,0.094461747,1.40E-12,0.078812123,0.000447475,0.037498643,1.55E-05
4.32E-14,1.80E-12,0.575923855,1.36E-14,7.90E-13,0.02597893,0.065457717,0.022276452,0.005823007,0.007424997,0.000126762,0.028500889,0.027149568,0.030007348,0.094378572,1.08E-12,0.078773092,0.000415751,0.037747002,1.61E-05
5.51E-14,1.99E-12,0.573344467,2.06E-14,1.10E-12,0.026010939,0.065833423,0.022251405,0.006283574,0.008632593,0.00013337,0.028483535,0.027151336,0.029951066,0.094160008,1.13E-12,0.078958705,0.000469705,0.038319127,1.67E-05
5.51E-14,1.99E-12,0.573344467,2.06E-14,1.10E-12,0.026010939,0.065833423,0.022251405,0.006283574,0.008632593,0.00013337,0.028483535,0.027151336,0.029951066,0.094160008,1.13E-12,0.078958705,0.000469705,0.038319127,1.67E-05
4.31E-14,1.81E-12,0.575339861,1.21E-14,7.57E-13,0.017395069,0.066557338,0.02335354,0.007351855,0.007719293,0.000156677,0.029800934,0.028199073,0.031727857,0.095810164,1.11E-12,0.079523457,0.000448877,0.036600986,1.50E-05
4.31E-14,1.81E-12,0.575338783,1.21E-14,7.57E-13,0.017395027,0.066557261,0.0233535,0.007353637,0.007719835,0.000156717,0.029800892,0.028198925,0.031728026,0.095810155,1.11E-12,0.079523308,0.000448992,0.036599924,1.50E-05
4.68E-14,1.97E-12,0.576480267,1.40E-14,1.11E-12,0.01740682,0.066690102,0.023409171,0.006292442,0.006950194,0.000139306,0.029866383,0.028286202,0.031915604,0.095991928,1.14E-12,0.07968396,0.000456553,0.036416119,1.49E-05
4.68E-14,1.97E-12,0.576480226,1.40E-14,1.11E-12,0.017406778,0.0666901,0.023409154,0.006292542,0.006950002,0.00013931,0.029866382,0.028286196,0.031915582,0.09599209,1.14E-12,0.079683956,0.000456568,0.036416166,1.49E-05
4.68E-14,1.97E-12,0.576480226,1.40E-14,1.11E-12,0.017406778,0.0666901,0.023409154,0.006292542,0.006950002,0.00013931,0.029866382,0.028286196,0.031915582,0.09599209,1.14E-12,0.079683956,0.000456568,0.036416166,1.49E-05
4.68E-14,1.97E-12,0.576480226,1.40E-14,1.11E-12,0.017406778,0.0666901,0.023409154,0.006292542,0.006950002,0.00013931,0.029866382,0.028286196,0.031915582,0.09599209,1.14E-12,0.079683956,0.000456568,0.036416166,1.49E-05
4.52E-14,1.89E-12,0.562497672,1.37E-14,1.01E-12,0.019656011,0.0633959,0.024326791,0.005757526,0.006340329,0.000129579,0.029780507,0.027702875,0.032580805,0.114188872,1.06E-12,0.077733487,0.00038205,0.035512936,1.47E-05
4.58E-14,1.98E-12,0.562597196,1.38E-14,1.02E-12,0.019655196,0.063456145,0.024083443,0.005758365,0.006431991,0.00012961,0.029789675,0.027687262,0.032617434,0.114210742,1.06E-12,0.077659947,0.000387888,0.035520385,1.47E-05
5.83E-14,2.18E-12,0.562912905,1.90E-14,1.06E-12,0.019062224,0.059417339,0.024719452,0.006438802,0.006619783,0.000135549,0.030310051,0.028805772,0.032731525,0.114609234,9.92E-13,0.077502257,0.000363231,0.036357364,1.45E-05
5.91E-14,2.07E-12,0.562002255,2.13E-14,1.05E-12,0.019070634,0.058865402,0.026131303,0.006406434,0.006410494,0.000133002,0.030132687,0.028533293,0.032633454,0.116089547,9.92E-13,0.077356795,0.000356892,0.035863336,1.45E-05
1.49E-13,5.27E-12,0.561135771,5.19E-14,2.65E-12,0.019031988,0.058770726,0.026063259,0.006842324,0.007031789,0.00013886,0.03007731,0.028469433,0.032612304,0.115910362,2.09E-12,0.077235931,0.000445597,0.036219992,1.44E-05
1.46E-13,5.23E-12,0.563968842,4.65E-14,2.68E-12,0.021245507,0.051403061,0.024701083,0.006308757,0.009636497,0.000131954,0.030121043,0.02808045,0.032862807,0.11775013,2.10E-12,0.076938381,0.000515543,0.036321269,1.47E-05
7.10E-14,2.26E-12,0.560309595,3.51E-14,1.31E-12,0.029586045,0.046575254,0.0244649,0.004725519,0.011219011,0.000101637,0.030019584,0.027792659,0.0325574,0.117883056,1.30E-12,0.076862868,0.000455445,0.0374321,1.49E-05
1.47E-13,5.40E-12,0.551875444,4.60E-14,2.64E-12,0.041049311,0.044152194,0.023920556,0.006030461,0.014316646,0.00012615,0.029486417,0.027207555,0.032192987,0.114865887,2.06E-12,0.074966597,0.000460948,0.039334359,1.45E-05
1.47E-13,5.26E-12,0.564498009,4.67E-14,2.70E-12,0.026075268,0.043584685,0.025264663,0.006535047,0.01056186,0.000136251,0.02879364,0.027071701,0.030840728,0.119765474,2.12E-12,0.07749839,0.000701073,0.038658101,1.51E-05
5.04E-14,2.23E-12,0.542617492,1.29E-14,1.29E-12,0.053210593,0.039920033,0.02502167,0.005826691,0.024328463,0.000120172,0.026524698,0.025205276,0.027709399,0.118148454,1.38E-12,0.072412416,0.000638456,0.038302426,1.38E-05
4.37E-14,1.77E-12,0.540220377,1.16E-14,8.38E-13,0.055494469,0.039622751,0.024859452,0.00527805,0.026765571,0.00010503,0.026318957,0.024973507,0.027484194,0.117644736,1.35E-12,0.072061416,0.000754918,0.038402595,1.40E-05
4.28E-14,1.78E-12,0.53225852,1.11E-14,7.73E-13,0.055905814,0.039799241,0.025430642,0.005585283,0.02645682,0.000116432,0.027087387,0.025696162,0.028323479,0.120025264,1.22E-12,0.07287767,0.000869466,0.039554042,1.38E-05
4.34E-14,1.85E-12,0.519070411,1.33E-14,7.82E-13,0.049362933,0.040323451,0.02316634,0.007278843,0.030064933,0.000147974,0.028154743,0.026543351,0.029649526,0.124503661,1.76E-12,0.073371131,0.000923936,0.047422781,1.60E-05
5.05E-14,1.87E-12,0.510418173,1.86E-14,7.98E-13,0.055968842,0.041420804,0.024420515,0.006479774,0.033437986,0.000126966,0.027392369,0.025522782,0.029236311,0.129607052,1.87E-12,0.070214359,0.000486206,0.04525326,1.46E-05
4.71E-14,1.65E-12,0.521074996,1.80E-14,6.61E-13,0.066574101,0.039773494,0.025096716,0.008933536,0.008463614,0.000178793,0.027861941,0.025849102,0.029771417,0.131608234,1.19E-12,0.070614312,0.000182641,0.044001433,1.57E-05
5.87E-14,2.13E-12,0.528061998,2.02E-14,8.33E-13,0.054090406,0.040966431,0.026510234,0.009037775,0.008582316,0.000182071,0.027917614,0.026486807,0.02889222,0.127222266,1.29E-12,0.079765008,0.000192655,0.042076628,1.56E-05
5.87E-14,2.13E-12,0.528078812,2.02E-14,8.33E-13,0.054080645,0.04097089,0.026513414,0.009029232,0.008571041,0.000181907,0.02791764,0.026487945,0.028889481,0.127229915,1.29E-12,0.079766455,0.00019222,0.04207483,1.56E-05
5.78E-14,2.04E-12,0.516841957,2.01E-14,8.05E-13,0.055327389,0.035398144,0.027112413,0.009256524,0.008737447,0.000187607,0.03111752,0.02871236,0.033324106,0.131633165,1.32E-12,0.081863696,0.000198861,0.040274083,1.47E-05
4.67E-14,1.60E-12,0.524543082,2.00E-14,6.45E-13,0.049079644,0.032504469,0.022027505,0.009008743,0.008906636,0.000182115,0.030428358,0.028255815,0.0323953,0.138705849,1.32E-12,0.080889943,0.000202306,0.042852883,1.74E-05
4.91E-14,1.68E-12,0.525719981,2.04E-14,6.61E-13,0.041908826,0.032559716,0.018224571,0.011641364,0.008971952,0.000238412,0.03244827,0.030082798,0.034558518,0.137795235,1.37E-12,0.086019661,0.000235488,0.039579148,1.61E-05
4.46E-14,1.66E-12,0.525388681,1.80E-14,6.27E-13,0.041333867,0.03258036,0.015132762,0.013200421,0.008616949,0.00026998,0.032220468,0.030012357,0.034286693,0.136910808,1.39E-12,0.085884437,0.000248797,0.043896953,1.65E-05
4.46E-14,1.93E-12,0.518433379,1.79E-14,7.38E-13,0.039139682,0.031684586,0.015904516,0.012123034,0.008723435,0.000245153,0.0300961,0.028404345,0.031322315,0.137324336,1.30E-12,0.102211995,0.000233868,0.044136241,1.70E-05
5.33E-14,2.01E-12,0.532748295,1.75E-14,7.37E-13,0.034250575,0.031521148,0.01258902,0.009609405,0.009009208,0.000204274,0.030456949,0.029042392,0.03108495,0.149611648,1.30E-12,0.09091772,0.000242528,0.038695494,1.64E-05
5.44E-14,1.97E-12,0.529437543,1.83E-14,7.34E-13,0.031080451,0.034714292,0.011557291,0.009430272,0.009395817,0.000200095,0.031143201,0.029649995,0.031852644,0.150433369,1.33E-12,0.094804278,0.000233416,0.036051704,1.56E-05
5.45E-14,2.20E-12,0.524651039,1.80E-14,8.33E-13,0.02941345,0.034027196,0.0114281,0.009370567,0.008983284,0.000200384,0.032845727,0.031140132,0.033626116,0.155713032,1.41E-12,0.094009634,0.000245717,0.03433065,1.50E-05
5.87E-14,2.28E-12,0.546066832,1.83E-14,8.96E-13,0.017563718,0.037672176,0.012534511,0.008938278,0.013635278,0.000179543,0.032512918,0.030674027,0.033611629,0.145869211,1.39E-12,0.087087507,0.000290074,0.033348594,1.57E-05
5.27E-14,1.83E-12,0.547036452,2.12E-14,7.06E-13,0.018089324,0.041361913,0.012236134,0.009398997,0.009876697,0.000189874,0.033262804,0.031646821,0.033857461,0.136006665,1.27E-12,0.085531687,0.000238478,0.041251495,1.52E-05
3.96E-14,1.48E-12,0.530831327,1.84E-14,5.70E-13,0.017342606,0.040891526,0.01241578,0.009218674,0.009925716,0.000182234,0.029981343,0.028611273,0.030312288,0.126561085,4.47E-13,0.123537779,0.000230198,0.039943647,1.45E-05
3.91E-14,1.48E-12,0.531510438,1.79E-14,5.69E-13,0.017292706,0.040607796,0.012412464,0.009230173,0.009808639,0.000183024,0.029875694,0.028534459,0.030172914,0.126465821,4.47E-13,0.123527972,0.000236565,0.040126708,1.46E-05
3.94E-14,1.50E-12,0.532025559,1.80E-14,5.75E-13,0.016983124,0.039881312,0.012411332,0.009244255,0.009828338,0.000183396,0.030121064,0.028754674,0.030426945,0.126077838,4.49E-13,0.123986539,0.000237088,0.039824073,1.45E-05
4.31E-14,1.25E-12,0.512167637,3.54E-14,5.72E-13,0.022755009,0.039906832,0.010949963,0.009125549,0.00998786,0.00018593,0.034899435,0.033612702,0.035241374,0.123505066,4.00E-13,0.122209029,0.000226415,0.045212317,1.49E-05
3.01E-14,1.37E-12,0.487702274,1.98E-14,5.52E-13,0.017762442,0.044130975,0.012183189,0.009435861,0.00982998,0.000197712,0.039348228,0.039567503,0.037837255,0.129191244,6.64E-13,0.131722335,0.00024759,0.040827488,1.59E-05
2.28E-14,1.01E-12,0.457470998,1.85E-14,4.23E-13,0.01762252,0.043027828,0.012808116,0.009916638,0.009769016,0.000210933,0.044624389,0.044979065,0.042651319,0.155742244,5.95E-13,0.114788456,0.000219309,0.046150707,1.85E-05
2.62E-14,1.16E-12,0.464525022,2.16E-14,4.92E-13,0.018362439,0.047850424,0.014589089,0.011375156,0.011302004,0.000240944,0.044727942,0.04530828,0.042283769,0.144851972,7.00E-13,0.106145802,0.000256664,0.04816133,1.92E-05
3.05E-14,1.15E-12,0.513024446,2.73E-14,5.08E-13,0.01951015,0.054305383,0.016654631,0.014210144,0.013135963,0.000300773,0.049684564,0.050969259,0.046527043,0.091342074,7.27E-13,0.076969838,0.000351889,0.052992243,2.16E-05
4.32E-14,1.17E-12,0.521040717,3.31E-14,5.18E-13,0.021343916,0.052192391,0.017105764,0.012970671,0.012058369,0.000270224,0.041377002,0.039952497,0.04079779,0.100146855,1.04E-12,0.089963093,0.000207976,0.050552151,2.06E-05
4.15E-14,1.44E-12,0.549464066,3.57E-14,6.01E-13,0.023175032,0.061019985,0.020641322,0.015456551,0.012260005,0.000349193,0.045944194,0.044212096,0.044843627,0.101012164,1.26E-12,0.021293128,0.000362057,0.059942031,2.46E-05
4.07E-14,1.43E-12,0.549891343,3.46E-14,6.03E-13,0.023019036,0.061294052,0.020491173,0.015445559,0.012280328,0.00034854,0.046279233,0.044699254,0.044913485,0.099001077,1.24E-12,0.021954444,0.000358986,0.059998773,2.47E-05
3.85E-14,1.63E-12,0.500022728,4.94E-14,7.57E-13,0.025063973,0.062254812,0.022749379,0.013300469,0.012222375,0.000321877,0.049335715,0.04754065,0.048719919,0.123309407,1.26E-12,0.024046669,0.000358436,0.070726959,2.66E-05
3.60E-14,1.19E-12,0.429057652,5.40E-14,4.44E-13,0.027754367,0.068914852,0.025616527,0.015237158,0.013009467,0.000370186,0.058061423,0.055688021,0.058159363,0.13498239,1.40E-12,0.033349375,0.000400138,0.079369369,2.97E-05
3.66E-14,1.18E-12,0.354314464,4.97E-14,4.45E-13,0.024143774,0.069082613,0.026746107,0.019646788,0.01711267,0.000439109,0.059437054,0.05751007,0.060023595,0.136664564,1.70E-12,0.080678887,0.00045989,0.093711509,2.89E-05
3.94E-14,1.16E-12,0.360079873,5.30E-14,4.26E-13,0.026474294,0.075662757,0.029138117,0.021447307,0.018604498,0.000480763,0.065308777,0.062488348,0.065440938,0.116878401,1.86E-12,0.054703626,0.00050107,0.102759456,3.18E-05
4.48E-14,1.34E-12,0.309328059,6.32E-14,4.57E-13,0.030026387,0.088945639,0.033856303,0.02426269,0.021446154,0.000542159,0.072959474,0.069836772,0.072708111,0.12992134,2.20E-12,0.032219508,0.00058475,0.113328211,3.44E-05
4.00E-14,1.40E-12,0.309993077,5.56E-14,4.37E-13,0.029827198,0.088838892,0.03342165,0.024191867,0.021475435,0.000538943,0.073049689,0.069871597,0.072794218,0.129934388,2.18E-12,0.032264091,0.000573276,0.113191101,3.46E-05
4.00E-14,1.40E-12,0.308569734,5.57E-14,4.37E-13,0.029804665,0.088959543,0.033648218,0.024220092,0.021671729,0.000541192,0.073287666,0.070110456,0.072994316,0.129796238,2.18E-12,0.032561805,0.000575887,0.113224009,3.45E-05
4.02E-14,1.41E-12,0.307666846,5.59E-14,4.38E-13,0.029655013,0.08904214,0.033675364,0.024285265,0.021659104,0.0005428,0.073368843,0.070175612,0.073106174,0.130480642,2.19E-12,0.032255645,0.000577545,0.113474499,3.45E-05
3.74E-14,1.63E-12,0.209098035,6.25E-14,5.48E-13,0.033686222,0.100838085,0.036239045,0.026703118,0.019256063,0.000558472,0.060844166,0.055504978,0.065032412,0.167126603,2.17E-12,0.098852938,0.000622716,0.125599972,3.72E-05
3.58E-14,2.16E-12,0.183188169,6.66E-14,8.72E-13,0.038308752,0.115097792,0.041597815,0.028955785,0.022302161,0.000598642,0.052960898,0.050546213,0.057615963,0.186276327,2.52E-12,0.103749268,0.000708069,0.118062458,3.17E-05
4.23E-14,2.19E-12,0.166487082,8.04E-14,6.75E-13,0.044494551,0.137533308,0.049806907,0.034365397,0.025078659,0.000694778,0.060827069,0.059252275,0.065791298,0.200503474,2.85E-12,0.047524014,0.000854298,0.106761853,2.50E-05
4.76E-14,2.78E-12,0.102302059,9.36E-14,7.56E-13,0.05498482,0.17440365,0.063590124,0.04456911,0.032262337,0.000913189,0.041918183,0.03927624,0.051021489,0.244095336,3.68E-12,0.012737863,0.001117968,0.136774465,3.32E-05
4.70E-14,2.83E-12,0.097656888,9.39E-14,7.63E-13,0.054841256,0.174882127,0.06381056,0.044730428,0.032606091,0.000918282,0.042959497,0.040370387,0.052027563,0.244274694,3.72E-12,0.012812967,0.001128094,0.136948304,3.29E-05
4.72E-14,2.84E-12,0.097767505,9.41E-14,7.65E-13,0.054891,0.174906847,0.06395112,0.044835914,0.032666581,0.000920682,0.042751482,0.040179914,0.051822188,0.24411223,3.72E-12,0.013003401,0.001129758,0.137028273,3.31E-05
4.72E-14,2.85E-12,0.090990313,9.45E-14,7.66E-13,0.054835557,0.175928958,0.064209206,0.045056707,0.032827655,0.000924967,0.043567759,0.040943994,0.052691996,0.246287385,3.75E-12,0.012744825,0.001136454,0.137821159,3.31E-05
4.75E-14,2.85E-12,0.088316852,9.48E-14,7.58E-13,0.055313373,0.176374293,0.063843114,0.045255986,0.032896653,0.000930552,0.043638037,0.040817412,0.052800917,0.246799887,4.57E-12,0.013544208,0.001148503,0.138286452,3.38E-05
4.74E-14,2.85E-12,0.089612097,9.48E-14,7.58E-13,0.055318059,0.17649771,0.06391191,0.045310277,0.032961857,0.00093168,0.043024167,0.040213062,0.052206783,0.24713058,4.58E-12,0.013232031,0.001150924,0.138465054,3.38E-05
4.79E-14,2.85E-12,0.089266893,9.52E-14,7.58E-13,0.055326431,0.17659149,0.064143389,0.045360817,0.03296704,0.000932576,0.042793323,0.040001882,0.051969578,0.247898419,4.53E-12,0.013175625,0.001147483,0.138391093,3.40E-05
4.81E-14,2.86E-12,0.087629652,9.55E-14,7.61E-13,0.055365276,0.176663232,0.064314274,0.045493559,0.033045216,0.000935044,0.043134552,0.04029856,0.052361285,0.247911366,4.55E-12,0.01277202,0.001149622,0.138892249,3.41E-05
4.87E-14,2.84E-12,0.087252844,9.56E-14,7.63E-13,0.05548842,0.176544965,0.064403397,0.045581425,0.03290676,0.000935252,0.042938993,0.040101072,0.052167848,0.248232004,4.58E-12,0.013233479,0.001150386,0.139028969,3.42E-05
4.98E-14,2.98E-12,0.053873815,9.93E-14,7.92E-13,0.056758956,0.183664792,0.066817974,0.047333881,0.034387686,0.00097259,0.044106517,0.041133383,0.053744707,0.258304965,4.74E-12,0.012928954,0.001197589,0.144738898,3.53E-05
4.22E-14,7.73E-13,0.165704821,8.41E-14,5.12E-13,0.02162297,0.409374173,0.04991086,0.016507057,0.018498332,0.000380731,0.019749858,0.018485824,0.027188193,0.139103172,1.49E-12,0.019755664,0.000599597,0.093089971,2.88E-05
4.34E-14,7.32E-13,0.165704389,8.41E-14,5.11E-13,0.021575363,0.409346873,0.050122214,0.016495487,0.018309492,0.000377806,0.019756362,0.018519487,0.027167573,0.139133099,1.43E-12,0.019750797,0.000589867,0.09312263,2.86E-05
4.34E-14,7.32E-13,0.165703452,8.42E-14,5.11E-13,0.021576219,0.409344829,0.050125853,0.016498404,0.018310648,0.000377899,0.019754721,0.018518368,0.027166049,0.139134678,1.43E-12,0.019750836,0.000589939,0.093119545,2.86E-05
5.39E-14,7.41E-13,0.16575417,9.27E-14,5.08E-13,0.020932155,0.408858897,0.050604247,0.016999798,0.01739241,0.000385683,0.019705193,0.018793306,0.026759512,0.13936059,5.41E-13,0.019650106,0.000570881,0.094205064,2.80E-05
4.53E-14,7.37E-13,0.165779723,8.76E-14,4.78E-13,0.020920632,0.408919938,0.050590305,0.016998193,0.017420376,0.000386818,0.019706397,0.018774153,0.026687286,0.139401074,5.86E-13,0.019653555,0.000569814,0.094163647,2.81E-05
4.75E-14,4.54E-13,0.167233546,6.74E-14,4.60E-13,0.021855831,0.412229087,0.049213539,0.014423219,0.015772017,0.00032422,0.019608435,0.01889433,0.025874967,0.13989622,1.91E-12,0.019729844,0.000656302,0.094261833,2.66E-05
4.76E-14,1.08E-12,0.196753121,4.92E-14,1.03E-12,0.026808789,0.423179549,0.040458115,0.025863871,0.023939329,0.000514845,0.012697529,0.010827064,0.019451816,0.156878928,2.70E-12,0.002397747,0.001495371,0.058721436,1.25E-05
5.91E-14,1.22E-12,0.200925076,5.45E-14,9.50E-13,0.02706572,0.429706952,0.041167342,0.020928699,0.018674101,0.000416644,0.012555075,0.010989218,0.018441607,0.157728282,2.78E-12,0.002245316,0.001215547,0.057928044,1.24E-05
5.91E-14,1.23E-12,0.200913704,5.45E-14,9.50E-13,0.027077884,0.429683894,0.041172985,0.02091281,0.018723056,0.000416516,0.012554061,0.010988637,0.018444875,0.157714895,2.78E-12,0.002246867,0.001213069,0.057924388,1.24E-05
2.02E-13,1.13E-12,0.182594711,1.47E-13,1.58E-12,0.034236646,0.407805123,0.06604881,0.017146649,0.01302621,0.00037034,0.021141355,0.020264,0.026955833,0.138567462,1.56E-12,0.002175505,0.000561397,0.069094978,1.10E-05
2.02E-13,1.13E-12,0.182610148,1.47E-13,1.58E-12,0.034237301,0.407787001,0.066056497,0.017132176,0.0130752,0.000370179,0.021140057,0.020266789,0.02693719,0.138545547,1.54E-12,0.002172786,0.000559911,0.069098191,1.10E-05
2.02E-13,1.10E-12,0.182838101,1.48E-13,1.58E-12,0.03367,0.408332538,0.066050318,0.016597476,0.012872043,0.000353446,0.021185723,0.020417054,0.027030434,0.13875939,2.26E-13,0.002174094,0.000500912,0.069207421,1.11E-05
1.51E-13,1.10E-12,0.142092939,1.27E-13,1.70E-12,0.238641983,0.250547199,0.004236406,0.024270986,0.016247443,0.000491393,0.046461692,0.05320316,0.047877821,0.045850373,3.68E-13,0.006895789,0.00067871,0.12248526,1.88E-05
1.51E-13,1.10E-12,0.142092939,1.27E-13,1.70E-12,0.238641983,0.250547199,0.004236406,0.024270986,0.016247443,0.000491393,0.046461692,0.05320316,0.047877821,0.045850373,3.68E-13,0.006895789,0.00067871,0.12248526,1.88E-05
1.51E-13,1.10E-12,0.142092939,1.27E-13,1.70E-12,0.238641983,0.250547199,0.004236406,0.024270986,0.016247443,0.000491393,0.046461692,0.05320316,0.047877821,0.045850373,3.68E-13,0.006895789,0.00067871,0.12248526,1.88E-05
1.51E-13,1.10E-12,0.142099015,1.27E-13,1.70E-12,0.238640879,0.250549558,0.00423594,0.02426733,0.016248104,0.000491252,0.046461408,0.053201488,0.047877289,0.045850258,3.67E-13,0.006895786,0.000678366,0.122484477,1.88E-05
1.51E-13,1.10E-12,0.142099284,1.27E-13,1.70E-12,0.238641345,0.250550069,0.004236864,0.024266834,0.016247,0.000491226,0.046461651,0.053201612,0.047876429,0.045850317,3.68E-13,0.006895803,0.000678334,0.122484379,1.89E-05
1.51E-13,1.10E-12,0.142099284,1.27E-13,1.70E-12,0.238641345,0.250550069,0.004236864,0.024266834,0.016247,0.000491226,0.046461651,0.053201612,0.047876429,0.045850317,3.68E-13,0.006895803,0.000678334,0.122484379,1.89E-05
1.51E-13,1.10E-12,0.142099284,1.27E-13,1.70E-12,0.238641345,0.250550069,0.004236864,0.024266834,0.016247,0.000491226,0.046461651,0.053201612,0.047876429,0.045850317,3.68E-13,0.006895803,0.000678334,0.122484379,1.89E-05
1.51E-13,1.10E-12,0.142099284,1.27E-13,1.70E-12,0.238641345,0.250550069,0.004236864,0.024266834,0.016247,0.000491226,0.046461651,0.053201612,0.047876429,0.045850317,3.68E-13,0.006895803,0.000678334,0.122484379,1.89E-05
1.51E-13,1.10E-12,0.142099284,1.27E-13,1.70E-12,0.238641345,0.250550069,0.004236864,0.024266834,0.016247,0.000491226,0.046461651,0.053201612,0.047876429,0.045850317,3.68E-13,0.006895803,0.000678334,0.122484379,1.89E-05
1.51E-13,1.10E-12,0.142099284,1.27E-13,1.70E-12,0.238641345,0.250550069,0.004236864,0.024266834,0.016247,0.000491226,0.046461651,0.053201612,0.047876429,0.045850317,3.68E-13,0.006895803,0.000678334,0.122484379,1.89E-05
1.51E-13,1.10E-12,0.142099284,1.27E-13,1.70E-12,0.238641345,0.250550069,0.004236864,0.024266834,0.016247,0.000491226,0.046461651,0.053201612,0.047876429,0.045850317,3.68E-13,0.006895803,0.000678334,0.122484379,1.89E-05
1.51E-13,1.10E-12,0.142098881,1.27E-13,1.70E-12,0.238640433,0.250549203,0.004240328,0.024266532,0.01624682,0.000491215,0.046461725,0.053202123,0.047875763,0.045850132,3.68E-13,0.006895777,0.000678351,0.122483865,1.89E-05
1.51E-13,1.10E-12,0.142098881,1.27E-13,1.70E-12,0.238640433,0.250549203,0.004240328,0.024266532,0.01624682,0.000491215,0.046461725,0.053202123,0.047875763,0.045850132,3.68E-13,0.006895777,0.000678351,0.122483865,1.89E-05
1.51E-13,1.10E-12,0.14209898,1.27E-13,1.70E-12,0.238640354,0.250549192,0.004240334,0.024266622,0.016246759,0.000491219,0.046461739,0.053202263,0.04787586,0.045850108,3.68E-13,0.006895774,0.000678353,0.122483591,1.89E-05
1.51E-13,1.10E-12,0.14209898,1.27E-13,1.70E-12,0.238640354,0.250549192,0.004240334,0.024266622,0.016246759,0.000491219,0.046461739,0.053202263,0.04787586,0.045850108,3.68E-13,0.006895774,0.000678353,0.122483591,1.89E-05
1.51E-13,1.24E-12,0.142448061,1.26E-13,1.73E-12,0.238305311,0.250371907,0.004400257,0.024404562,0.016232152,0.000496171,0.046348002,0.053082778,0.047804254,0.045869749,4.01E-13,0.006891744,0.000694855,0.122631699,1.85E-05
1.52E-13,1.18E-12,0.142244646,1.27E-13,1.72E-12,0.238700873,0.250533241,0.004158833,0.024398963,0.016198998,0.000494877,0.046420875,0.053058001,0.047864136,0.045848125,4.13E-13,0.006894074,0.000689971,0.122475422,1.90E-05
1.54E-13,1.38E-12,0.142448795,1.28E-13,1.82E-12,0.238527204,0.250497347,0.00410424,0.024350762,0.01653246,0.000494659,0.046390216,0.052982263,0.047778567,0.045836043,3.90E-13,0.006888926,0.000682456,0.122467433,1.86E-05
1.52E-13,1.54E-12,0.143166948,1.27E-13,1.86E-12,0.237843723,0.250349213,0.004214262,0.02520808,0.016606563,0.000512387,0.046302107,0.052766097,0.04759598,0.045704999,6.87E-13,0.006872593,0.000720177,0.122117911,1.90E-05
1.51E-13,1.35E-12,0.142981918,1.26E-13,1.73E-12,0.237501857,0.250107508,0.005025954,0.024739114,0.016709674,0.00050598,0.046251177,0.052778419,0.048031919,0.045630282,3.56E-13,0.006863507,0.000702593,0.122152145,1.80E-05
1.51E-13,1.35E-12,0.142977007,1.26E-13,1.73E-12,0.237503267,0.250108574,0.005024188,0.024738972,0.016710441,0.000505978,0.046251696,0.052778543,0.04803276,0.04563098,3.56E-13,0.006863566,0.000702586,0.122153488,1.80E-05
1.24E-13,7.51E-13,0.228628996,1.54E-13,1.12E-12,0.233974012,0.176900089,0.005500038,0.024527606,0.01390028,0.000501711,0.04556423,0.053742074,0.04655152,0.040742654,5.85E-13,0.006862084,0.000631672,0.121956311,1.67E-05
1.24E-13,7.51E-13,0.228626321,1.54E-13,1.12E-12,0.233979661,0.176897991,0.005498277,0.024528077,0.013898838,0.000501722,0.045564592,0.05374406,0.046549925,0.04074242,5.85E-13,0.006862006,0.000631665,0.121957724,1.67E-05
